index,teamId,summonerId,championId,win,perks_defense,perks_flex,perks_offense,subStyle,primaryStyle,primary1perk,primary2perk,sub1perk,sub2perk,enemy_champ_team,championLevel,championPoints,tags,partype,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,attack,defense,magic,difficulty
5,200,mAuv24Uql0aJi1AJujuuFUQRViPQAmDnBX1iWCB8simClEM,24,True,5002,5008,5005,8300,8000,8010,9111,8345,8352,"[92, 5, 236, 145, 37]",5,110645,"['Fighter', 'Assassin']",Mana,665,100,339,52.0,350,36,4.2,32,2.05,125,8.5,0.55,7.6,0.7,0,0,68,4.25,3.4,0.638,7,5,7,5
6,200,g5tYHWvbadHOuo4cukfnb5QSgmnaEgXbTe1AeoP3sjP3iQ,245,True,5002,5008,5005,8300,8100,8128,8143,8347,8304,"[92, 5, 236, 145, 37]",4,16339,"['Assassin', 'Fighter']",Mana,655,99,280,70.0,340,32,4.2,32,2.05,125,9.0,0.9,7.0,0.8,0,0,58,3.0,3.3,0.688,5,3,7,8
7,200,ynWhVxqltxgqUIscJTvn2-vRkcqJ5wRSgjHkVMeBeauwSCWwNej_SHGVEg,42,True,5002,5008,5005,8300,8000,8021,8009,8304,8345,"[92, 5, 236, 145, 37]",3,8887,['Marksman'],Mana,588,105,350,54.0,325,28,4.7,30,1.3,550,5.5,0.55,7.4,0.55,0,0,55,2.8,2.3,0.638,8,3,6,6
8,200,uoPujjiLHeBEYflX2vyUr2104i8IaVC2uJHduYCdMbE9Ow,202,True,5002,5008,5008,8300,8000,8021,8009,8345,8352,"[92, 5, 236, 145, 37]",7,148554,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,JytZ-M61tT5HuOeMC8JOX3x-MWWtztVBtSeRpM9av4xE1CfF7GlrcwNLtQ,89,True,5002,5003,5007,8300,8400,8439,8463,8345,8347,"[92, 5, 236, 145, 37]",2,3069,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
0,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,122,True,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[164, 11, 38, 498, 350]",7,600267,"['Fighter', 'Tank']",Mana,652,114,263,58.0,340,39,5.2,32,2.05,175,10.0,0.95,6.6,0.35,0,0,64,5.0,1.0,0.625,9,5,1,2
1,100,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,72,True,5002,5008,5008,8000,8100,8124,8139,8014,9111,"[164, 11, 38, 498, 350]",5,43471,"['Fighter', 'Tank']",Mana,650,99,320,60.0,335,38,5.0,32,2.05,125,9.0,0.85,7.2,0.45,0,0,65,4.5,2.1,0.625,7,6,5,5
2,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,238,True,5003,5008,5008,8200,8100,8112,8139,8224,8237,"[164, 11, 38, 498, 350]",6,46030,['Assassin'],Energy,654,99,200,0.0,345,32,4.7,29,2.05,125,7.0,0.65,50.0,0.0,0,0,63,3.4,3.3,0.651,9,2,1,7
3,100,vWY94gWnvblaIG3oGQzr9ggo9JGfFHH7cg6QhIqpZRuD,81,True,5002,5008,5005,8200,8000,8010,8009,8226,8210,"[164, 11, 38, 498, 350]",7,259717,"['Marksman', 'Mage']",Mana,600,102,375,70.0,325,24,4.7,30,1.3,550,4.0,0.65,8.5,1.0,0,0,62,2.5,2.5,0.625,7,2,6,7
4,100,V2t2ziWLa9066PJ6dQd4n7CyYoKBYkZNrv7rpubCQwkd,497,True,5002,5002,5007,8100,8400,8465,8401,8136,8106,"[164, 11, 38, 498, 350]",7,100073,['Support'],Mana,610,99,315,50.0,335,30,4.9,32,2.05,300,5.0,0.5,8.75,0.5,0,0,62,3.5,3.0,0.635,2,4,8,5
5,200,DPyGStrGyAXdUpbldHnLPbhnfpTteTBwTURe8BGsEWo_lQ,164,False,5002,5008,5005,8300,8400,8437,8401,8304,8345,"[122, 72, 238, 81, 497]",1,429,"['Fighter', 'Tank']",Mana,646,99,339,52.0,340,35,5.0,32,2.05,125,8.5,0.8,8.15,0.75,0,0,68,3.5,2.5,0.644,8,6,3,4
6,200,eZHMfV0yAF1ftqJ6xc_j9naVpy7OXGATOF96AC_mXmACOJyHUFberXatJw,11,False,5002,5008,5005,8200,8000,8005,9111,8233,8237,"[122, 72, 238, 81, 497]",7,111873,"['Assassin', 'Fighter']",Mana,669,100,251,42.0,355,33,4.2,32,2.05,175,7.5,0.65,7.25,0.45,0,0,65,2.2,2.0,0.679,10,4,2,4
7,200,IAjj5Du97gZREu9bwpac2KU9ZGk9q1huYleAg09fflwSy2UQzqUggRSK1g,38,False,5002,5008,5008,8100,8200,8229,8226,8139,8135,"[122, 72, 238, 81, 497]",6,41839,"['Assassin', 'Mage']",Mana,646,119,400,87.0,335,19,4.0,30,1.3,150,6.0,0.5,6.0,0.8,0,0,59,3.9,3.7,0.64,3,5,8,8
8,200,fvbqal3cYVNyfik7c-bmtspnOJhG39FQrE5_epgkUjYQr_ETSJgBj_ApKA,498,False,5001,5002,5005,8100,8000,8008,9111,8126,8106,"[122, 72, 238, 81, 497]",7,171663,['Marksman'],Mana,660,102,340,40.0,330,25,4.2,30,1.3,525,3.25,0.75,8.25,0.8,0,0,60,3.5,3.9,0.658,10,6,1,5
9,200,Y8oaD3ps2zJGQNLIgJMs0ohgF3frfTNImovzGbTU0ZXZY0U,350,False,5001,5008,5008,8400,8200,8214,8226,8463,8453,"[122, 72, 238, 81, 497]",5,24294,"['Support', 'Mage']",Mana,500,69,440,45.0,330,25,4.2,25,1.1,425,5.0,0.55,10.0,0.4,0,0,49,3.1,1.0,0.625,5,1,8,2
0,100,N2egqGO6JoYtzDyjBq22_PlYkR6_Nfbf0aVEVJs1cVKW-IE,24,True,5002,5003,5008,8400,8000,8010,8009,8473,8446,"[157, 79, 777, 202, 201]",7,179881,"['Fighter', 'Assassin']",Mana,665,100,339,52.0,350,36,4.2,32,2.05,125,8.5,0.55,7.6,0.7,0,0,68,4.25,3.4,0.638,7,5,7,5
1,100,Jc5lknR_90XMScAMd3pbM9PtkvAfpg35bgwRqhLd21lyVxY,64,True,5002,5008,5008,8300,8000,8010,9111,8304,8347,"[157, 79, 777, 202, 201]",7,127651,"['Fighter', 'Assassin']",Energy,645,105,200,0.0,345,34,4.9,32,2.05,125,7.5,0.7,50.0,0.0,0,0,66,3.7,3.0,0.651,8,5,3,6
2,100,Z_-FXB87PYhgEaV0QE51WjbCdPS7ml-nah1K1xtvZoevW7I,26,True,5002,5008,5007,8100,8200,8214,8226,8126,8105,"[157, 79, 777, 202, 201]",3,10260,"['Support', 'Mage']",Mana,574,96,452,50.0,335,24,5.0,30,1.3,550,5.5,0.5,11.35,0.8,0,0,52,3.0,2.13,0.625,2,5,8,6
3,100,5IGd64DdqMYBnMv4x3YHkGiTfw5fmWF4Fh3ek_Qa0WA-zcRkCyyiW8B4Hw,117,True,5002,5008,5005,8100,8000,8008,8009,8135,8139,"[157, 79, 777, 202, 201]",5,26303,"['Support', 'Mage']",Mana,595,88,350,55.0,330,26,4.9,30,1.3,550,6.0,0.6,11.0,0.6,0,0,47,2.6,2.25,0.625,4,5,7,5
4,100,u9dbYYYcWkWTdMIVuVRk9Jkm_smbd-wpJ3gG56A3r02MsaEpY-uoD4zSew,99,True,5002,5008,5008,8200,8100,8128,8126,8226,8237,"[157, 79, 777, 202, 201]",5,23427,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
5,200,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,157,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[24, 64, 26, 117, 99]",7,88709,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
6,200,500-z1qVQ8GwiEHubwYokUDR5dhy5OSePjRTNBdnm3OK6w,79,False,5002,5008,5008,8000,8100,8124,8139,8014,9111,"[24, 64, 26, 117, 99]",5,34466,"['Fighter', 'Mage']",Mana,670,109,400,47.0,330,38,4.8,32,2.05,125,5.5,0.5,6.0,0.8,0,0,64,3.5,2.05,0.675,4,7,6,5
7,200,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,777,False,5003,5008,5005,8400,8000,8010,9101,8473,8451,"[24, 64, 26, 117, 99]",7,89486,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
8,200,Sw8n5lfzObv4FrcxKwznCgqGtf5pwQ2HlJFqlLXDtyxZRA,202,False,5002,5008,5008,8000,8100,8128,8139,8009,9103,"[24, 64, 26, 117, 99]",7,493804,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,-viUlF3KWYvrfy-oIFCCOib1zc3zdS08GUNaZUDlc3uTiw,201,False,5002,5003,5007,8300,8400,8465,8463,8345,8410,"[24, 64, 26, 117, 99]",7,250497,"['Support', 'Tank']",Mana,610,112,311,45.0,335,47,5.2,32,2.05,125,8.5,1.0,6.0,0.8,0,0,55,3.2,3.5,0.644,3,9,4,3
0,100,BwtBWoBW6kRVvXvBLpomFgFz7EocGciCqcvY6IEJSPrO,82,False,5002,5008,5005,8100,8000,8010,9111,8106,8139,"[122, 121, 38, 143, 222]",7,83150,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
1,100,yxIpN87p2xnoIZNHuUEG6-AbLyqyIKHmGgvPXMxugtyKjp8,246,False,5002,5008,5005,8300,8000,8010,9111,8347,8345,"[122, 121, 38, 143, 222]",5,36461,"['Assassin', 'Fighter']",Mana,590,124,320,50.0,335,28,4.7,32,2.05,150,6.0,0.9,8.0,0.7,0,0,66,3.1,2.1,0.688,0,2,4,8
2,100,CKkHNCo7MMqyynM-JstGrIWAju6HxclijN1qU69Osc_NhA,99,False,5003,5008,5008,8200,8100,8112,8139,8275,8237,"[122, 121, 38, 143, 222]",6,59105,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
3,100,yo4EuG14Vt951secYPVi_Mq4cCmZeAt4xySSkHuXtwc,21,False,5002,5008,5008,8300,8200,8229,8226,8304,8345,"[122, 121, 38, 143, 222]",6,37999,['Marksman'],Mana,640,103,300,40.0,325,28,4.2,30,1.3,550,3.75,0.65,8.0,0.8,0,0,52,2.4,3.0,0.656,8,2,5,1
4,100,mK2TDwScNu42At2Zz01i65o_JClmO8YnuOSUZf6Zs7ZGKZM,89,False,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[122, 121, 38, 143, 222]",2,1902,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
5,200,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,122,True,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[82, 246, 99, 21, 89]",7,600267,"['Fighter', 'Tank']",Mana,652,114,263,58.0,340,39,5.2,32,2.05,175,10.0,0.95,6.6,0.35,0,0,64,5.0,1.0,0.625,9,5,1,2
6,200,mwxkKTwsDJI2Ea04bzck_HHudvY45ul6VQz7qiJ4zyq_fA,121,True,5003,5008,5005,8200,8100,8128,8143,8275,8236,"[82, 246, 99, 21, 89]",5,32203,['Assassin'],Mana,643,99,327,40.0,350,36,4.2,32,2.05,125,7.5,0.75,7.59,0.5,0,0,60,3.1,2.7,0.668,9,4,3,6
7,200,959Vi_0qTxUAQwKl0w0pwdtN1q32ZEFlLFQEL4dRXuQd-g,38,True,5003,5008,5008,8100,8000,8021,8009,8138,8126,"[82, 246, 99, 21, 89]",6,31018,"['Assassin', 'Mage']",Mana,646,119,400,87.0,335,19,4.0,30,1.3,150,6.0,0.5,6.0,0.8,0,0,59,3.9,3.7,0.64,3,5,8,8
8,200,3evDSdV23H163K3NBPr9Xa5QBeLst2slE9op1UxqRmtl,143,True,5003,5008,5008,8100,8200,8229,8226,8126,8106,"[82, 246, 99, 21, 89]",7,754267,"['Mage', 'Support']",Mana,574,93,418,25.0,340,29,4.2,30,1.3,575,5.5,0.5,13.0,0.4,0,0,53,3.2,2.11,0.625,4,3,8,7
9,200,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,222,True,5002,5008,5005,8200,8000,8005,9101,8275,8236,"[82, 246, 99, 21, 89]",7,99308,['Marksman'],Mana,630,100,260,50.0,325,26,4.7,30,1.3,525,3.75,0.5,6.7,1.0,0,0,59,3.15,1.0,0.625,9,2,4,6
0,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,106,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[141, 82, 84, 202, 12]",7,99178,"['Fighter', 'Tank']",Mana,650,104,350,70.0,340,31,5.2,32,2.05,150,9.0,0.75,6.25,0.5,0,0,60,3.5,2.0,0.625,7,7,4,3
1,100,z9acqvDNEwjp5UgLH4MBw7VA5FshaQ1RxQBRQmPQJId_HWImVm5CWmrmSA,104,False,5002,5008,5005,8200,8000,8021,9111,8233,8232,"[141, 82, 84, 202, 12]",4,18199,['Marksman'],Mana,625,106,325,40.0,340,33,4.6,32,2.05,425,8.0,0.7,8.0,0.7,0,0,68,4.0,2.6,0.475,8,5,3,3
2,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,13,False,5003,5008,5007,8100,8200,8229,8226,8135,8126,"[141, 82, 84, 202, 12]",5,23812,"['Mage', 'Fighter']",Mana,645,124,300,70.0,340,22,4.2,32,1.3,550,8.0,0.8,8.0,1.0,0,0,58,3.0,2.11,0.625,2,2,10,7
3,100,I3e7BBMB4M-hBCWgKu2F1wOqP9UwgpH6XPILVFyc6LsQDpo,236,False,5002,5008,5005,8200,8000,8005,9111,8210,8226,"[141, 82, 84, 202, 12]",5,46317,['Marksman'],Mana,641,100,320,43.0,335,28,4.2,30,1.3,500,3.75,0.65,7.0,0.8,0,0,60,2.9,3.3,0.638,8,5,3,6
4,100,GQdPwplAES3cG_TfnvqGw1d3Bo2ABqOOSaGOM39TQYh7-og,267,False,5002,5008,5008,8200,8100,8112,8126,8226,8233,"[141, 82, 84, 202, 12]",7,336261,"['Support', 'Mage']",Mana,560,88,365,43.0,335,29,5.2,30,1.3,550,5.5,0.55,11.5,0.4,0,0,51,3.1,2.61,0.644,4,3,7,5
5,200,OM3zEeVpyelYDlTcW22ZEqhaAmao-GDFHm64QS7b-uNsSQ,141,True,5002,5008,5008,8100,8000,8010,9111,8135,8143,"[106, 104, 13, 236, 267]",7,102939,"['Fighter', 'Assassin']",Mana,655,109,410,50.0,340,38,4.5,32,2.05,175,8.0,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,10,6,1,8
6,200,KrfJpJLB48QCtm3w48njEC6TXsBjGl4Eii7TgHQtwxES,82,True,5002,5003,5008,8100,8000,8010,9111,8135,8139,"[106, 104, 13, 236, 267]",6,25871,['Fighter'],Shield,645,104,100,0.0,335,37,4.2,32,2.05,175,5.0,0.75,0.0,0.0,0,0,61,4.0,1.0,0.625,4,6,7,4
7,200,84fp4eRsMaFyXJgRwEtlCzSH7Zx7SzHcHHoZ9np9ktmjnFTqvr_lHnV2bQ,84,True,5003,5008,5008,8400,8000,8010,8009,8451,8473,"[106, 104, 13, 236, 267]",5,45912,['Assassin'],Energy,570,119,200,0.0,345,23,4.7,37,2.05,125,9.0,0.9,50.0,0.0,0,0,62,3.3,3.2,0.625,5,3,8,7
8,200,mYnNNmGqPpeKg83-P58wWwC_bLGZQhCu9K3h6LYzrIFjdg,202,True,5003,5008,5008,8000,8100,8128,8139,8009,9103,"[106, 104, 13, 236, 267]",7,257913,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,tOwJsbk8CYxro-BF6YolLjA7_Wo5vZohkfdDKsswbjDnE4o,12,True,5002,5002,5007,8300,8400,8439,8463,8345,8347,"[106, 104, 13, 236, 267]",5,22569,"['Tank', 'Support']",Mana,685,120,350,40.0,330,47,4.7,32,2.05,125,8.5,0.85,8.5,0.8,0,0,62,3.75,2.125,0.625,6,9,5,7
0,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,887,True,5002,5008,5005,8400,8000,8010,8009,8473,8453,"[150, 141, 157, 145, 555]",2,3479,"['Fighter', 'Assassin']",Mana,620,109,330,40.0,340,39,5.2,32,2.05,150,8.5,0.9,7.5,0.7,0,0,63,3.0,2.25,0.69,7,4,5,5
1,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,106,True,5002,5008,5005,8100,8000,8005,9111,8139,8135,"[150, 141, 157, 145, 555]",7,99178,"['Fighter', 'Tank']",Mana,650,104,350,70.0,340,31,5.2,32,2.05,150,9.0,0.75,6.25,0.5,0,0,60,3.5,2.0,0.625,7,7,4,3
2,100,0nPz7ri619KkdYlJiPSnsVS35NgxoQtJoWH_2wcjYRSLRA,126,True,5003,5008,5005,8300,8200,8230,8226,8345,8352,"[150, 141, 157, 145, 555]",7,243651,"['Fighter', 'Marksman']",Mana,590,109,375,45.0,335,22,5.0,30,1.3,125,6.0,0.6,6.0,0.8,0,0,57,4.25,3.0,0.658,8,4,3,7
3,100,fXy9-VjJqn2LepZ18OVC5xA6eW7OITUlG6GjJGCakWCQdMs,236,True,5002,5008,5005,8200,8000,8005,9111,8233,8232,"[150, 141, 157, 145, 555]",7,64746,['Marksman'],Mana,641,100,320,43.0,335,28,4.2,30,1.3,500,3.75,0.65,7.0,0.8,0,0,60,2.9,3.3,0.638,8,5,3,6
4,100,8MyvhPo3dg6NPXJJOmwO0V9fmT7OwFOqac_B2dzgbdYgkCE,267,True,5002,5008,5008,8200,8100,8112,8126,8226,8237,"[150, 141, 157, 145, 555]",2,3224,"['Support', 'Mage']",Mana,560,88,365,43.0,335,29,5.2,30,1.3,550,5.5,0.55,11.5,0.4,0,0,51,3.1,2.61,0.644,4,3,7,5
5,200,YXTfJzcDR18Htep5KgJDKmt9H-aFBAImVtsrisbt7x6YiA,150,False,5002,5008,5005,8400,8000,8021,9111,8446,8473,"[887, 106, 126, 236, 267]",3,6708,"['Fighter', 'Tank']",Rage,540,79,100,0.0,335,32,3.7,30,1.3,175,4.5,1.25,0.0,0.0,0,0,57,3.0,6.0,0.625,6,5,5,8
6,200,ltAK2BqexoSzGrFEavEi_Xd2PppKDAG5el_P_9V4bUmyWQ,141,False,5002,5008,5007,8100,8000,8010,9111,8135,8143,"[887, 106, 126, 236, 267]",7,131513,"['Fighter', 'Assassin']",Mana,655,109,410,50.0,340,38,4.5,32,2.05,175,8.0,0.75,11.5,0.95,0,0,68,3.3,2.7,0.669,10,6,1,8
7,200,IwxGpjacmTlCVf7hUINL6VoON35Y8Rh0U4qt6sxVRPZm,157,False,5002,5008,5005,8400,8000,8010,9111,8473,8242,"[887, 106, 126, 236, 267]",7,118862,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
8,200,nq34VOBb6NhHnkOSta3Wp0GRuJ4jPGfVStechK08P3qZNg,145,False,5002,5008,5005,8300,8100,9923,8139,8304,8345,"[887, 106, 126, 236, 267]",4,14803,['Marksman'],Mana,670,102,345,40.0,335,28,4.2,30,1.3,525,3.5,0.55,8.2,0.7,0,0,59,2.6,1.8,0.644,8,5,3,6
9,200,gUf8bwAd5p1a30ucmESBOotSVn9CVmO_LHShbRKXRfLeD9w,555,False,5003,5008,5005,8400,8100,9923,8126,8473,8242,"[887, 106, 126, 236, 267]",7,1049326,"['Support', 'Assassin']",Mana,670,104,415,50.0,330,45,4.7,32,2.05,150,7.0,0.5,8.0,1.0,0,0,62,2.0,2.5,0.667,9,3,1,7
0,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,122,False,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[157, 78, 84, 81, 89]",7,600267,"['Fighter', 'Tank']",Mana,652,114,263,58.0,340,39,5.2,32,2.05,175,10.0,0.95,6.6,0.35,0,0,64,5.0,1.0,0.625,9,5,1,2
1,100,IELAbTbm5Sr9HxK8buIWvEIQlLJZSJhOcr67eJRpOBDoU_s,121,False,5002,5008,5008,8300,8100,8128,8143,8304,8347,"[157, 78, 84, 81, 89]",5,61545,['Assassin'],Mana,643,99,327,40.0,350,36,4.2,32,2.05,125,7.5,0.75,7.59,0.5,0,0,60,3.1,2.7,0.668,9,4,3,6
2,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,777,False,5003,5008,5005,8400,8000,8010,9101,8473,8453,"[157, 78, 84, 81, 89]",7,89486,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
3,100,3XwqxX3wHPfpiAiayP5hnl9aihnYWw5ifl1iMjFv1TEteQ,202,False,5002,5008,5008,8300,8000,8021,8009,8345,8352,"[157, 78, 84, 81, 89]",5,90253,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
4,100,9Jkq96fz5ckydgmuBcm63VCqECH_kU7GWkt7TzzswdlLjg,412,False,5001,5003,5007,8300,8400,8465,8446,8345,8352,"[157, 78, 84, 81, 89]",7,78050,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
5,200,Y14ef5WAytgZYWda9qI4iYNRkFLlSL5UIK_qsNbDkqY8kU9BRb5pcgaomw,157,True,5003,5008,5005,8400,8000,8010,9111,8242,8444,"[122, 121, 777, 202, 412]",7,253236,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
6,200,rVv8UCdR_GOR0U_7DEnYQiJ2-d9J1sdaFvA4VQmYS-Qg-cg,78,True,5003,5008,5008,8200,8100,8128,8143,8275,8232,"[122, 121, 777, 202, 412]",4,17695,"['Tank', 'Fighter']",Mana,610,104,280,40.0,345,38,4.7,32,2.05,125,8.0,0.8,7.0,0.7,0,0,64,4.0,2.5,0.625,6,7,2,6
7,200,RIg0bx85y-QhH0EI6Q2l2BmQcfKRryHxq14a-ii9rl7q04U,84,True,5002,5008,5008,8400,8000,8010,8009,8473,8451,"[122, 121, 777, 202, 412]",5,234844,['Assassin'],Energy,570,119,200,0.0,345,23,4.7,37,2.05,125,9.0,0.9,50.0,0.0,0,0,62,3.3,3.2,0.625,5,3,8,7
8,200,ae2oCs9C8fbELNt9gQxLAfHZ9kl3toPr_24aXgquioLyAA,81,True,5002,5008,5005,8200,8000,8010,8009,8226,8210,"[122, 121, 777, 202, 412]",7,139047,"['Marksman', 'Mage']",Mana,600,102,375,70.0,325,24,4.7,30,1.3,550,4.0,0.65,8.5,1.0,0,0,62,2.5,2.5,0.625,7,2,6,7
9,200,tGRAmTUNIlKCS2edcM1kHk983qocEWSe-_A9l9HVlbyqfQ,89,True,5002,5002,5008,8000,8400,8439,8463,9111,9105,"[122, 121, 777, 202, 412]",7,95990,"['Tank', 'Support']",Mana,646,101,302,40.0,335,47,4.8,32,2.05,125,8.5,0.85,6.0,0.8,0,0,60,3.0,2.9,0.625,4,8,3,4
0,100,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,157,True,5002,5008,5005,8100,8000,8010,9111,8139,8135,"[266, 78, 99, 21, 25]",7,88709,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
1,100,sf8YfGN1OtoHIooOMAKxSpY9yan9OJkl_7Ey_WK1NbdDw58,64,True,5002,5008,5005,8300,8000,8010,9111,8304,8347,"[266, 78, 99, 21, 25]",4,20167,"['Fighter', 'Assassin']",Energy,645,105,200,0.0,345,34,4.9,32,2.05,125,7.5,0.7,50.0,0.0,0,0,66,3.7,3.0,0.651,8,5,3,6
2,100,ymLpmhCQDKFvwiLEyimEEN_0Y84xwHlpdD7rNuIXAlpM_Ew,777,True,5003,5008,5005,8400,8000,8010,9111,8453,8473,"[266, 78, 99, 21, 25]",7,145387,"['Assassin', 'Fighter']",Flow,620,105,500,0.0,345,30,4.6,32,2.05,175,7.5,0.75,0.0,0.0,0,0,60,2.0,3.5,0.625,8,4,4,8
3,100,y3gAnTO-EtujHRBDa8IOytuTLb1b_mq7f-MIqIarQEoBvQ,360,True,5002,5008,5005,8400,8000,8010,9101,8473,8453,"[266, 78, 99, 21, 25]",4,16251,['Marksman'],Mana,600,108,349,38.0,335,26,4.7,30,1.3,500,3.25,0.55,8.2,0.7,0,0,57,3.3,3.3,0.658,8,5,3,6
4,100,_AtBJgZ0uVJxz10xrL0_4-nRsuwwLlGTHG-gFk2xAsdJ,497,True,5002,5008,5008,8100,8400,8465,8463,8136,8106,"[266, 78, 99, 21, 25]",7,53253,['Support'],Mana,610,99,315,50.0,335,30,4.9,32,2.05,300,5.0,0.5,8.75,0.5,0,0,62,3.5,3.0,0.635,2,4,8,5
5,200,5c9HAAtL-DXeCuccOl6BRIgRo67KWMqz99Au5uDIHeAlWjs,266,False,5002,5008,5005,8300,8000,8005,9111,8304,8345,"[157, 64, 777, 360, 497]",6,63596,"['Fighter', 'Tank']",Blood Well,650,114,0,0.0,345,38,4.45,32,2.05,175,3.0,1.0,0.0,0.0,0,0,60,5.0,2.5,0.651,8,4,3,4
6,200,ZNyOx3nGSC1bM-VesDz8DOj03-mB0iqz6ydauUZ6B1s9Tw,78,False,5002,5008,5005,8300,8200,8230,8275,8306,8347,"[157, 64, 777, 360, 497]",4,16675,"['Tank', 'Fighter']",Mana,610,104,280,40.0,345,38,4.7,32,2.05,125,8.0,0.8,7.0,0.7,0,0,64,4.0,2.5,0.625,6,7,2,6
7,200,sIcFYuHCfEMFWeBw67H-fvvuezi4Z5yU_olkX9Q41GWesas,99,False,5002,5008,5008,8000,8200,8229,8226,8009,8014,"[157, 64, 777, 360, 497]",3,12465,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
