index,teamId,summonerId,championId,win,perks_defense,perks_flex,perks_offense,subStyle,primaryStyle,primary1perk,primary2perk,sub1perk,sub2perk,enemy_champ_team,championLevel,championPoints,tags,partype,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,attack,defense,magic,difficulty
1,100,_VJ_IUMJtrQM-iI4FtXf00KdaxE0sJ1w8r8n8D8fJ64qew,203,True,5002,5008,5005,8100,8000,8005,9111,8143,8135,"[150, 32, 238, 21, 412]",5,24380,['Marksman'],Mana,610,104,300,35.0,325,29,4.7,30,1.3,500,7.0,0.55,7.0,0.4,0,0,65,3.25,3.5,0.625,8,2,2,4
2,100,jFTZYas3pRQy43P7qm0m_0sP9NKm1pwO5vspu8lsX794Tzo,134,True,5002,5008,5005,8200,8300,8369,8313,8226,8210,"[150, 32, 238, 21, 412]",5,24437,['Mage'],Mana,563,104,480,40.0,330,25,4.6,30,1.3,550,6.5,0.6,8.0,0.8,0,0,54,2.9,2.0,0.625,2,3,9,8
3,100,1HZXewZfoFvdYAd8Xz1Dg5-VU-XbH9b_8gkpgIaazQu70w,157,True,5002,5008,5005,8400,8000,8008,9111,8444,8242,"[150, 32, 238, 21, 412]",5,22608,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
4,100,lcCGBLUapEGl-kjA3Q_AHq526Dfc0gydOC_aBIkMNinwLg,74,True,5002,5008,5008,8300,8200,8229,8226,8345,8304,"[150, 32, 238, 21, 412]",2,5444,"['Mage', 'Support']",Mana,558,101,385,20.0,340,19,4.2,30,1.3,550,7.0,0.55,8.0,0.8,0,0,56,2.7,1.36,0.625,2,6,8,8
5,200,mruyfguohg21dK4rEdEC9otcfDbrlxQRilqamjuIFF5J,150,False,5002,5008,5005,8400,8000,8021,9111,8473,8451,"[86, 203, 134, 157, 74]",5,33064,"['Fighter', 'Tank']",Rage,540,79,100,0.0,335,32,3.7,30,1.3,175,4.5,1.25,0.0,0.0,0,0,57,3.0,6.0,0.625,6,5,5,8
6,200,mWEZCt31qRRM50M1c6Y72PgFzPR4ozYPe52UWqe5n_h6bw,32,False,5002,5008,5008,8100,8400,8439,8463,8126,8106,"[86, 203, 134, 157, 74]",5,26524,"['Tank', 'Mage']",Mana,685,94,285,40.0,335,30,4.0,32,2.05,125,9.0,0.85,7.4,0.55,0,0,53,3.8,2.18,0.736,2,6,8,3
7,200,FR-R32gTkSbkTVRDz0pJ-fw1aT1yypMJKumP_R5rN7NGXA,238,False,5003,5008,5008,8200,8100,8112,8139,8237,8210,"[86, 203, 134, 157, 74]",5,25822,['Assassin'],Energy,654,99,200,0.0,345,32,4.7,29,2.05,125,7.0,0.65,50.0,0.0,0,0,63,3.4,3.3,0.651,9,2,1,7
8,200,cO8fRJzqqgnE2fR6dpkpQpt4ms7XceUHAD9Lxeyw7kU1,21,False,5001,5008,5008,8300,8200,8229,8226,8313,8321,"[86, 203, 134, 157, 74]",6,60876,['Marksman'],Mana,640,103,300,40.0,325,28,4.2,30,1.3,550,3.75,0.65,8.0,0.8,0,0,52,2.4,3.0,0.656,8,2,5,1
9,200,HpMclFINyxvIrwXQSIu0TFLY65ryFXCcviVdK_dQwKUcJQ,412,False,5002,5008,5008,8400,8300,8351,8306,8473,8242,"[86, 203, 134, 157, 74]",7,361538,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
0,100,8RJFtuCcXabjK5O4Eg8z7O2cGqTb_TgbfL5H5Yj_eWNCZmE,17,True,5002,5008,5005,8100,8000,8005,9111,8139,8105,"[85, 76, 516, 18, 111]",7,264189,"['Marksman', 'Assassin']",Mana,598,104,334,25.0,330,24,4.95,30,1.3,500,5.5,0.65,9.6,0.45,0,0,54,3.0,3.38,0.69,5,3,7,6
1,100,rtcEROUXVX7p-f1-xBLRw1MupPZ4UWuZVOSZWk_9LS0,126,True,5003,5008,5005,8300,8200,8230,8226,8304,8345,"[85, 76, 516, 18, 111]",5,31142,"['Fighter', 'Marksman']",Mana,590,109,375,45.0,335,22,5.0,30,1.3,125,6.0,0.6,6.0,0.8,0,0,57,4.25,3.0,0.658,8,4,3,7
2,100,yjOMqZHBWc6_vasBvRl4uh9IJjkjhnKzQqpBeUzYM6KNxxY,9,True,5001,5008,5008,8100,8300,8369,8313,8126,8106,"[85, 76, 516, 18, 111]",6,43229,"['Mage', 'Support']",Mana,650,106,500,28.0,335,34,4.7,30,1.3,480,5.5,0.6,8.0,0.8,0,0,55,2.65,2.11,0.625,2,3,9,9
3,100,L_EZi6kqD7YA8ybzHP9iAc9BI2Fwkh_1UNvsP0jwV9i7pg,360,True,5002,5008,5005,8100,8000,8010,9111,8135,8138,"[85, 76, 516, 18, 111]",7,48894,['Marksman'],Mana,600,108,349,38.0,335,26,4.7,30,1.3,500,3.25,0.55,8.2,0.7,0,0,57,3.3,3.3,0.658,8,5,3,6
4,100,yDoe472PeJkSSSNpcxaAjoMKLfmE1_DzrdvGkp0MUo7bPg,412,True,5002,5008,5008,8000,8400,8439,8463,8014,9111,"[85, 76, 516, 18, 111]",6,99183,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
5,200,_VJ_IUMJtrQM-iI4FtXf00KdaxE0sJ1w8r8n8D8fJ64qew,85,False,5002,5008,5005,8200,8100,8112,8139,8233,8237,"[17, 126, 9, 360, 412]",7,55520,"['Mage', 'Marksman']",Energy,611,98,200,0.0,335,29,4.95,30,1.3,550,5.5,0.65,50.0,0.0,0,0,48,3.75,3.4,0.625,6,4,7,4
6,200,f_t2BI2ESbfWufWB3sHEK2kdWwQ9Qm4joSfItSrNNrH1uw,76,False,5002,5008,5005,8300,8100,8112,8143,8304,8347,"[17, 126, 9, 360, 412]",7,37303,"['Assassin', 'Mage']",Mana,610,109,295,45.0,335,32,5.0,30,1.3,525,6.0,0.6,6.0,0.8,0,0,58,3.5,3.22,0.638,5,4,7,8
7,200,KAJyTkQqppyJPC1fO-LTQ_CTo_cj8kupGtZdawYj8MbusIE,516,False,5002,5002,5005,8300,8400,8437,8446,8345,8304,"[17, 126, 9, 360, 412]",7,141337,"['Tank', 'Fighter']",Mana,660,109,341,65.0,335,33,5.2,32,2.05,175,9.0,0.9,8.0,0.6,0,0,69,3.5,2.0,0.625,5,9,3,5
8,200,jFTZYas3pRQy43P7qm0m_0sP9NKm1pwO5vspu8lsX794Tzo,18,False,5002,5008,5005,8000,8100,9923,8139,9103,9111,"[17, 126, 9, 360, 412]",4,20644,"['Marksman', 'Assassin']",Mana,670,102,250,32.0,325,26,4.2,30,1.3,525,4.0,0.65,7.2,0.45,0,0,59,3.7,1.5,0.656,9,3,5,4
9,200,lcCGBLUapEGl-kjA3Q_AHq526Dfc0gydOC_aBIkMNinwLg,111,False,5002,5002,5005,8400,8300,8351,8306,8473,8242,"[17, 126, 9, 360, 412]",2,3045,"['Tank', 'Support']",Mana,646,100,400,47.0,325,39,4.95,32,2.05,175,8.5,0.55,8.65,0.5,0,0,61,3.3,1.0,0.706,4,6,6,6
0,100,m18nqTJLZ9nsLVC-TX9H1ht7vvp-NFuAYyRibb7w2q1btTOId_3WZ-ldpg,164,False,5002,5008,5005,8300,8400,8437,8401,8345,8410,"[6, 200, 103, 29, 350]",5,80015,"['Fighter', 'Tank']",Mana,646,99,339,52.0,340,35,5.0,32,2.05,125,8.5,0.8,8.15,0.75,0,0,68,3.5,2.5,0.644,8,6,3,4
1,100,jFTZYas3pRQy43P7qm0m_0sP9NKm1pwO5vspu8lsX794Tzo,57,False,5001,5002,5005,8000,8400,8439,8463,9111,9105,"[6, 200, 103, 29, 350]",5,36658,"['Tank', 'Mage']",Mana,635,109,375,43.0,335,39,5.2,32,2.05,125,5.0,0.75,7.2,0.6,0,0,64,3.3,2.125,0.8,3,8,6,3
2,100,35YJ1j92Xjqz_yRQT6AvMd9FPH10p2LYnMnvzLYeBADP,127,False,5003,5008,5008,8200,8100,8112,8126,8210,8236,"[6, 200, 103, 29, 350]",4,14227,['Mage'],Mana,620,110,475,30.0,325,22,4.9,30,1.3,550,7.0,0.55,8.0,0.4,0,0,55,2.7,1.36,0.656,2,5,8,6
3,100,W9Eb1PeVSHOZ3Dl4MZ1y6n5o6MQxXrJi9Pjcy_Montj-cw,110,False,5002,5008,5005,8100,8000,8008,9111,8139,8135,"[6, 200, 103, 29, 350]",5,47943,"['Marksman', 'Mage']",Mana,600,105,360,40.0,330,27,4.6,30,1.3,575,3.5,0.55,8.0,0.8,0,0,62,3.4,4.0,0.658,7,3,4,2
4,100,UIDouvvJfRayJVUlXNhu8JFqlifVIn-QRIIZGoiIEYKb2z0,53,False,5002,5002,5007,8400,8300,8351,8306,8473,8242,"[6, 200, 103, 29, 350]",4,13448,"['Tank', 'Fighter']",Mana,633,109,267,40.0,325,40,4.7,28,2.05,125,7.5,0.75,8.5,0.8,0,0,62,3.5,1.13,0.65,4,8,5,4
5,200,PD5prJE098g7Z8Az_7yTWe8K8GnvyM9Wqz7XRbZ7CwpYxw,6,True,5002,5008,5008,8400,8000,8005,9111,8473,8451,"[164, 57, 127, 110, 53]",7,157437,"['Fighter', 'Tank']",Mana,655,102,340,45.0,330,36,5.45,32,2.05,350,7.5,0.7,7.25,0.8,0,0,63,4.0,3.75,0.625,8,5,3,8
6,200,_mvgBY89rHT0SjJ57vRDcOSr3LmOw67OvDRjjJqaXZ3S7eXTb63KFlp-0g,200,True,5002,5008,5005,8100,8000,8010,9111,8143,8135,"[164, 57, 127, 110, 53]",4,17940,['Fighter'],,610,99,60,0.0,340,32,4.7,32,2.05,175,6.0,0.6,0.0,0.0,0,0,60,1.5,0.0,0.85,4,2,7,10
7,200,46QuhMEsuYforvwme02eRwRqaf926n8ut6YL4Rz7ljEye9E,103,True,5003,5008,5008,8200,8100,8112,8143,8210,8237,"[164, 57, 127, 110, 53]",5,156542,"['Mage', 'Assassin']",Mana,590,96,418,25.0,330,21,4.7,30,1.3,550,2.5,0.6,8.0,0.8,0,0,53,3.0,2.0,0.668,3,4,8,5
8,200,JGtgQ4lRKT_4XbLwIwFWm_JWZr78H9sp855DCBSFjdrfPOOYJjCydJEK0w,29,True,5002,5008,5005,8300,8000,8008,8009,8345,8304,"[164, 57, 127, 110, 53]",7,70334,"['Marksman', 'Assassin']",Mana,682,100,300,40.0,330,27,4.2,30,1.3,550,3.75,0.6,7.25,0.7,0,0,59,3.1,3.38,0.679,9,2,3,6
9,200,REtOpvfw4m8WpKBtqPMtufJDBkjOty16JIdGROOBRlDfMUE,350,True,5003,5008,5008,8300,8200,8214,8226,8313,8347,"[164, 57, 127, 110, 53]",7,43599,"['Support', 'Mage']",Mana,500,69,440,45.0,330,25,4.2,25,1.1,425,5.0,0.55,10.0,0.4,0,0,49,3.1,1.0,0.625,5,1,8,2
0,100,6Un_7ge3EBCPMnrgYy-TQW6ypPTAb-cWG3Zf1LCJNp34DZU,412,False,5002,5008,5008,8400,8300,8351,8306,8473,8242,"[164, 5, 99, 67, 875]",7,75664,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
1,100,HJ59OdbDXaas6iN5uvl3y1QwwW220nO18fubSCkFZM4s,234,False,5002,5008,5005,8100,8000,8010,9111,8143,8135,"[164, 5, 99, 67, 875]",7,32380,"['Assassin', 'Fighter']",None,630,109,10000,0.0,345,34,5.2,32,2.05,200,7.0,0.7,0.0,0.0,0,0,57,3.5,2.5,0.658,6,4,2,5
2,100,x0LgaksG7XR5a0FOng-6Q74AFnRsTQ8-9A-IyBsP5W8xYT0,79,False,5002,5008,5008,8300,8200,8230,8226,8345,8347,"[164, 5, 99, 67, 875]",6,36922,"['Fighter', 'Mage']",Mana,670,109,400,47.0,330,38,4.8,32,2.05,125,5.5,0.5,6.0,0.8,0,0,64,3.5,2.05,0.675,4,7,6,5
3,100,ca_bL5RjOHKegoyxssm1BzhuuZNqOA3Vyvg5Do7---ehars,145,False,5002,5008,5005,8300,8000,8008,8009,8345,8304,"[164, 5, 99, 67, 875]",7,207810,['Marksman'],Mana,670,102,345,40.0,335,28,4.2,30,1.3,525,3.5,0.55,8.2,0.7,0,0,59,2.6,1.8,0.644,8,5,3,6
4,100,T3TKolkuWU6dMxGXri3-jsBdLil0CFS7zSBx0Q6SIGZI,7,False,5002,5008,5005,8200,8300,8369,8304,8226,8237,"[164, 5, 99, 67, 875]",7,68865,"['Assassin', 'Mage']",Mana,598,111,400,55.0,340,22,4.7,30,1.3,525,7.5,0.55,8.0,1.0,0,0,55,3.5,1.4,0.625,1,4,10,9
5,200,Zh2vo7eudz5xXIlaerCp4M6AYPX5XWOeyJzHngfgqLWJ,164,True,5002,5008,5008,8000,8400,8437,8401,8299,9103,"[412, 234, 79, 145, 7]",7,470395,"['Fighter', 'Tank']",Mana,646,99,339,52.0,340,35,5.0,32,2.05,125,8.5,0.8,8.15,0.75,0,0,68,3.5,2.5,0.644,8,6,3,4
6,200,DSkhY3Gv7OC-Gj2F18M3I2X4PiSGtfUxrCn1Lw-XuH52BA,5,True,5002,5008,5005,8300,8000,8010,9111,8347,8304,"[412, 234, 79, 145, 7]",7,72917,"['Fighter', 'Assassin']",Mana,640,106,274,55.0,345,35,4.7,32,2.05,175,8.0,0.7,7.25,0.45,0,0,63,3.0,3.5,0.645,8,6,3,2
7,200,_VJ_IUMJtrQM-iI4FtXf00KdaxE0sJ1w8r8n8D8fJ64qew,99,True,5002,5008,5008,8100,8200,8229,8226,8126,8106,"[412, 234, 79, 145, 7]",7,61448,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
8,200,lcCGBLUapEGl-kjA3Q_AHq526Dfc0gydOC_aBIkMNinwLg,67,True,5002,5008,5005,8100,8000,8008,9111,8139,8135,"[412, 234, 79, 145, 7]",7,771232,"['Marksman', 'Assassin']",Mana,550,103,232,35.0,330,23,4.6,30,1.3,550,3.5,0.55,7.0,0.4,0,0,60,2.35,3.3,0.658,10,1,1,8
9,200,jFTZYas3pRQy43P7qm0m_0sP9NKm1pwO5vspu8lsX794Tzo,875,True,5002,5008,5005,8400,8000,8008,9111,8444,8242,"[412, 234, 79, 145, 7]",7,54777,"['Fighter', 'Tank']",Grit,670,114,0,0.0,340,33,5.2,28,2.05,125,7.0,0.5,0.0,0.0,0,0,60,4.0,1.75,0.625,8,5,1,2
0,100,LwT4ss14vV6ZGhSH6Af3LsmO3U6LPBTh2qiqQrwyT1ewDWE,39,False,5003,5008,5005,8400,8000,8010,9111,8242,8444,"[17, 107, 157, 21, 99]",7,246223,"['Fighter', 'Assassin']",Mana,590,124,350,50.0,335,36,4.7,30,2.05,200,8.5,0.85,8.0,0.8,0,0,65,4.0,2.5,0.656,7,4,5,5
1,100,jFTZYas3pRQy43P7qm0m_0sP9NKm1pwO5vspu8lsX794Tzo,57,False,5001,5002,5005,8000,8400,8439,8463,9111,9105,"[17, 107, 157, 21, 99]",5,36658,"['Tank', 'Mage']",Mana,635,109,375,43.0,335,39,5.2,32,2.05,125,5.0,0.75,7.2,0.6,0,0,64,3.3,2.125,0.8,3,8,6,3
2,100,GB0NEvCmbSfRI6wZlBGWFVqZQ1o9TNAKilRg8srI8BU6Aio,55,False,5002,5008,5005,8400,8000,8010,9111,8473,8242,"[17, 107, 157, 21, 99]",7,712097,"['Assassin', 'Mage']",None,672,108,0,0.0,335,28,4.7,32,2.05,125,7.5,0.7,0.0,0.0,0,0,58,3.2,2.74,0.658,4,3,9,8
3,100,ySBd0jSkcGQA2_r_wiAlAZ1y__mr88iZlWkXdA_iIJNqmi2xjt1ZpmQpBA,222,False,5001,5008,5005,8200,8000,8008,8009,8233,8236,"[17, 107, 157, 21, 99]",6,39274,['Marksman'],Mana,630,100,260,50.0,325,26,4.7,30,1.3,525,3.75,0.5,6.7,1.0,0,0,59,3.15,1.0,0.625,9,2,4,6
4,100,t2VCmkXfYHbtwLrsOfdxtsTKYT1w75FqRxH1HD1FWsopKzw,40,False,5002,5008,5007,8400,8300,8351,8304,8463,8453,"[17, 107, 157, 21, 99]",7,79820,"['Support', 'Mage']",Mana,570,84,350,64.0,325,28,5.0,30,1.3,500,5.5,0.55,11.5,0.4,0,0,52,3.0,3.0,0.625,3,5,7,7
5,200,34RUuIkHRvuathRaoYoyMf8ujEgS_3wq7hDEAqjfEtfn,17,True,5002,5008,5005,8200,8000,8005,9111,8234,8236,"[39, 57, 55, 222, 40]",7,130514,"['Marksman', 'Assassin']",Mana,598,104,334,25.0,330,24,4.95,30,1.3,500,5.5,0.65,9.6,0.45,0,0,54,3.0,3.38,0.69,5,3,7,6
6,200,C_R6ODtM-asWVw14fOitOFrivpbFb6M1OGzt2a9fw4BYfWk,107,True,5002,5008,5005,8100,8000,8010,9111,8143,8105,"[39, 57, 55, 222, 40]",5,84993,"['Assassin', 'Fighter']",Ferocity,620,104,4,0.0,345,34,4.2,32,2.05,125,7.0,0.5,0.0,0.0,0,0,68,3.0,3.0,0.667,7,4,2,8
7,200,Zfv6GTUJwr9TxwB0kYBoN_b_5rWYw8b1P6Pdqrc9wcMTEQ,157,True,5003,5008,5005,8400,8000,8008,9111,8473,8242,"[39, 57, 55, 222, 40]",7,969970,"['Fighter', 'Assassin']",Flow,590,110,100,0.0,345,30,4.6,32,2.05,175,6.5,0.9,0.0,0.0,0,0,60,3.0,3.5,0.697,8,4,4,10
8,200,0V90cU2uo7xfU4lhGDB3A5M26lPZH0jZQDbMqVTGMuEI,21,True,5002,5008,5005,8300,8000,8005,8009,8345,8304,"[39, 57, 55, 222, 40]",7,34470,['Marksman'],Mana,640,103,300,40.0,325,28,4.2,30,1.3,550,3.75,0.65,8.0,0.8,0,0,52,2.4,3.0,0.656,8,2,5,1
9,200,mynCj1YdnJn6-G-JixeSzOexQw7a1zPQUgXkprF9xr78Ug,99,True,5001,5008,5008,8300,8200,8229,8226,8345,8347,"[39, 57, 55, 222, 40]",7,2223457,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
0,100,3Uu3vm4UUuOyjnXv_rGNDEcf2a6AMbZ8UQKG7zXnRZdYyeE,92,False,5002,5008,5008,8400,8000,8010,9111,8401,8473,"[24, 57, 134, 110, 44]",7,86452,"['Fighter', 'Assassin']",None,630,100,0,0.0,340,33,4.4,32,2.05,125,8.5,0.5,0.0,0.0,0,0,64,3.0,3.5,0.625,8,5,1,8
1,100,2wgWLlXW4kVmHmV-Tm1bu_ijkU__W9wEY72R_F6KdkhEVmg,421,False,5002,5008,5005,8300,8000,8010,9111,8304,8321,"[24, 57, 134, 110, 44]",5,104877,['Fighter'],Rage,640,99,100,0.0,335,36,4.95,32,2.05,175,7.5,0.65,0.0,0.0,0,0,61,3.0,2.0,0.667,8,5,2,3
2,100,VyvEw1bn5o_kWUPADHWLiNmhw3KcACVwPzimXG_0jQIenw,711,False,5003,5008,5005,8200,8100,8112,8139,8210,8226,"[24, 57, 134, 110, 44]",3,11561,['Mage'],Mana,590,104,490,32.0,335,23,4.45,28,1.3,550,6.5,0.6,6.0,0.8,0,0,54,2.75,1.0,0.669,0,0,0,0
3,100,x8d8uCAWh-2Vc82BERXGf0LjVk2DpoB5SjG43YHQRojFs_4,145,False,5002,5008,5005,8300,8000,8008,8009,8304,8345,"[24, 57, 134, 110, 44]",7,70481,['Marksman'],Mana,670,102,345,40.0,335,28,4.2,30,1.3,525,3.5,0.55,8.2,0.7,0,0,59,2.6,1.8,0.644,8,5,3,6
4,100,FLofuA1WKLlAn58spCxEevOCwq-GWN5D3tTjPQXYe1TqjWw,412,False,5002,5008,5005,8200,8300,8351,8306,8275,8232,"[24, 57, 134, 110, 44]",6,90010,"['Support', 'Fighter']",Mana,600,120,274,44.0,330,28,0.0,30,1.3,450,7.0,0.55,6.0,0.8,0,0,56,2.2,3.5,0.625,5,6,6,7
5,200,_VJ_IUMJtrQM-iI4FtXf00KdaxE0sJ1w8r8n8D8fJ64qew,24,True,5002,5008,5008,8300,8400,8437,8446,8347,8345,"[92, 421, 711, 145, 412]",7,83854,"['Fighter', 'Assassin']",Mana,665,100,339,52.0,350,36,4.2,32,2.05,125,8.5,0.55,7.6,0.7,0,0,68,4.25,3.4,0.638,7,5,7,5
6,200,7QpN0NTjhKSCnrnVYeeHhLJynjkn38Ka4e2k47YWsLpcgrA,57,True,5001,5008,5007,8100,8200,8230,8275,8126,8135,"[92, 421, 711, 145, 412]",3,8407,"['Tank', 'Mage']",Mana,635,109,375,43.0,335,39,5.2,32,2.05,125,5.0,0.75,7.2,0.6,0,0,64,3.3,2.125,0.8,3,8,6,3
7,200,Z79O2Z2Blbck63U0mpEAfE3M_dZxayLMX8am4yF7t90fqQ,134,True,5003,5003,5008,8200,8300,8369,8313,8237,8210,"[92, 421, 711, 145, 412]",7,577472,['Mage'],Mana,563,104,480,40.0,330,25,4.6,30,1.3,550,6.5,0.6,8.0,0.8,0,0,54,2.9,2.0,0.625,2,3,9,8
8,200,lcCGBLUapEGl-kjA3Q_AHq526Dfc0gydOC_aBIkMNinwLg,110,True,5002,5008,5005,8300,8200,8229,8226,8304,8345,"[92, 421, 711, 145, 412]",7,46476,"['Marksman', 'Mage']",Mana,600,105,360,40.0,330,27,4.6,30,1.3,575,3.5,0.55,8.0,0.8,0,0,62,3.4,4.0,0.658,7,3,4,2
9,200,jFTZYas3pRQy43P7qm0m_0sP9NKm1pwO5vspu8lsX794Tzo,44,True,5002,5002,5005,8000,8400,8465,8463,9105,8009,"[92, 421, 711, 145, 412]",5,25250,"['Support', 'Fighter']",Mana,645,99,300,60.0,340,40,4.6,28,2.05,150,6.0,0.5,8.5,0.8,0,0,55,3.5,2.0,0.625,4,8,5,3
0,100,ydoY5Pdwkz2SfJrjaKSsd_fIf0EhS5hRjdYnjqJ20B7q1qI,54,False,5002,5008,5008,8300,8200,8229,8226,8345,8352,"[266, 154, 711, 202, 22]",7,72386,"['Tank', 'Fighter']",Mana,644,104,280,60.0,335,37,4.95,28,2.05,125,7.0,0.55,7.3,0.55,0,0,62,4.0,3.4,0.736,5,9,7,2
1,100,ht0A5OPyCRbbsoetD0jumgccxm3vaeiNiJpTze8kWQx6YA,57,False,5001,5008,5007,8100,8300,8369,8304,8126,8135,"[266, 154, 711, 202, 22]",7,44968,"['Tank', 'Mage']",Mana,635,109,375,43.0,335,39,5.2,32,2.05,125,5.0,0.75,7.2,0.6,0,0,64,3.3,2.125,0.8,3,8,6,3
2,100,_VJ_IUMJtrQM-iI4FtXf00KdaxE0sJ1w8r8n8D8fJ64qew,99,False,5003,5008,5008,8100,8200,8229,8226,8126,8106,"[266, 154, 711, 202, 22]",7,61448,"['Mage', 'Support']",Mana,560,99,480,23.5,330,19,5.2,30,1.3,550,5.5,0.55,8.0,0.8,0,0,54,3.3,2.0,0.669,2,4,9,5
3,100,lcCGBLUapEGl-kjA3Q_AHq526Dfc0gydOC_aBIkMNinwLg,18,False,5002,5008,5005,8000,8100,9923,8139,9103,9111,"[266, 154, 711, 202, 22]",7,49903,"['Marksman', 'Assassin']",Mana,670,102,250,32.0,325,26,4.2,30,1.3,525,4.0,0.65,7.2,0.45,0,0,59,3.7,1.5,0.656,9,3,5,4
4,100,jFTZYas3pRQy43P7qm0m_0sP9NKm1pwO5vspu8lsX794Tzo,98,False,5002,5008,5005,8100,8400,8439,8401,8126,8106,"[266, 154, 711, 202, 22]",2,5767,['Tank'],Energy,610,99,400,0.0,340,34,4.2,32,2.05,125,8.5,0.75,50.0,0.0,0,0,60,3.0,3.0,0.751,3,9,3,4
5,200,3Uu3vm4UUuOyjnXv_rGNDEcf2a6AMbZ8UQKG7zXnRZdYyeE,266,True,5002,5008,5008,8400,8000,8010,9111,8473,8453,"[54, 57, 99, 18, 98]",7,1520301,"['Fighter', 'Tank']",Blood Well,650,114,0,0.0,345,38,4.45,32,2.05,175,3.0,1.0,0.0,0.0,0,0,60,5.0,2.5,0.651,8,4,3,4
6,200,7QpN0NTjhKSCnrnVYeeHhLJynjkn38Ka4e2k47YWsLpcgrA,154,True,5002,5008,5007,8000,8400,8439,8463,9105,9111,"[54, 57, 99, 18, 98]",7,268577,"['Tank', 'Fighter']",None,685,109,0,0.0,340,33,4.7,32,2.05,175,8.0,0.5,0.0,0.0,0,0,60,3.4,1.6,0.736,3,7,7,8
7,200,VyvEw1bn5o_kWUPADHWLiNmhw3KcACVwPzimXG_0jQIenw,711,True,5003,5008,5005,8200,8100,8112,8139,8210,8226,"[54, 57, 99, 18, 98]",3,11561,['Mage'],Mana,590,104,490,32.0,335,23,4.45,28,1.3,550,6.5,0.6,6.0,0.8,0,0,54,2.75,1.0,0.669,0,0,0,0
8,200,9Yk1oRuko2GwCc0zY_NWqIoyxIqu_fWiUv0LwncEq9W4OA,202,True,5002,5008,5008,8200,8000,8021,8009,8234,8236,"[54, 57, 99, 18, 98]",7,119321,"['Marksman', 'Mage']",Mana,655,107,300,50.0,330,24,4.7,30,1.3,550,3.75,0.55,6.0,0.8,0,0,59,4.7,0.0,0.625,10,2,6,6
9,200,9Os5khtZ00n8ayLbM8TudHnop5UVeBbyC1ZTnYQNN2-D,22,True,5002,5008,5008,8100,8200,8229,8226,8126,8106,"[54, 57, 99, 18, 98]",7,62130,"['Marksman', 'Support']",Mana,640,101,280,35.0,325,26,4.6,30,1.3,600,3.5,0.55,7.0,0.65,0,0,59,2.95,3.33,0.658,7,3,2,4
0,100,XwXKI-JkbctaGt_XbEPo31UWjPYsrn-uIbjO1eNESCcoAx8,83,False,5002,5008,5005,8000,8400,8437,8446,9103,8009,"[82, 60, 39, 119, 63]",1,189,"['Fighter', 'Tank']",Mana,650,114,300,60.0,340,39,5.2,32,2.05,175,8.0,0.8,7.5,0.75,0,0,62,5.0,2.0,0.625,6,6,4,6
1,100,TRQz2OsG-fsJy8BTQDdDpfH5CoNE9-z_M9DTVuYHkl4qdnE,421,False,5003,5008,5005,8300,8000,8010,9111,8347,8304,"[82, 60, 39, 119, 63]",2,4810,['Fighter'],Rage,640,99,100,0.0,335,36,4.95,32,2.05,175,7.5,0.65,0.0,0.0,0,0,61,3.0,2.0,0.667,8,5,2,3
2,100,pTTC3c5dcOzFdDnVOovHjjURLoPOOxAfXtrYtk9mBxxBFdE,134,False,5003,5008,5005,8300,8200,8214,8226,8345,8347,"[82, 60, 39, 119, 63]",5,22725,['Mage'],Mana,563,104,480,40.0,330,25,4.6,30,1.3,550,6.5,0.6,8.0,0.8,0,0,54,2.9,2.0,0.625,2,3,9,8
3,100,9uFHXXX4XR8Bh9x-CLPbfRAdEVRit1mybVjNTS7qtGdAcKo,81,False,5002,5008,5005,8200,8300,8369,8304,8226,8210,"[82, 60, 39, 119, 63]",6,114382,"['Marksman', 'Mage']",Mana,600,102,375,70.0,325,24,4.7,30,1.3,550,4.0,0.65,8.5,1.0,0,0,62,2.5,2.5,0.625,7,2,6,7
